SongNumber,Title,ArtistID,Year, Hotness,Duration,Tempo,AlbumID
1351,Turbocharger,ARPGPI81187B98AEEA,0,0.237526778,235.4673,100.009,142115
1352,America the Beautiful,ARCVMYS12454A51E6E,0,-1,206.91546,83.15,95073
1353,Hardly Wait,AR6892W1187B9AC71B,2009,0.716114471,180.13995,121.354,577389
1354,Tu Hi Tu Sada,ARNIO6W1187FB37297,0,-1,305.3971,95.889,85254
1355,Exogenesis: Symphony Part 1 [Overture],ARR3ONV1187B9A2F59,0,0.931346488,258.42893,121.071,580801
1356,Computer Love (2009 Digital Remaster),AR1ZKBE1187FB53629,0,0.368413733,399.33342,127.984,622906
1357,Someone To Hold,ARHINI31187B995C1D,0,0,214.90893,88.897,185777
1358,Great Big Problem,AR2S4CA1187B99632E,2005,0.265861049,264.07138,162.002,505846
1359,He Will Lead His Children Home,ARBB58Y1187B9B621B,0,0,162.06322,110.167,550682
1360,Air: My Lagan Love,ARXZP9T1187FB4565D,0,-1,166.922,106.542,742306
1361,My Heart Is Yearning,AR06EB01187FB40150,1994,0.652878392,143.64689,156.079,205383
1362,Tyre,AR5GMAV1187FB3A8F5,0,0.611302923,71.99302,97.845,532311
1363,Let's Blame The Lightman,ARO3SS31187FB3729C,1997,0.474054831,189.57016,169.237,559863
1364,Son Sabroso,ARRXPRY1187B9A8B34,0,-1,270.70649,113.569,462216
1365,Master Of The Universe,AR190KO1187B9905EC,2009,0.671756386,212.92363,209.739,497107
1366,Paper Doll,ARUMR3G1187B9B2B09,0,-1,162.19383,73.979,76746
1367,Das Telefon sagt Du,ARGR98V1187FB3A1B9,1994,-1,231.10485,124.976,108341
1368,Viaje Al Averno,ARQGNEN1187FB4494C,1991,-1,169.69098,122.22,500871
1369,The Burp Heard 'Round The World,ARSZIBW1187B994053,2010,-1,110.52363,84.969,778010
1370,Let's Go,AR20CFC1187B98A25D,0,0.439202489,160.93995,88.745,775002
1371,Gina,AR26XQ61187FB36CF3,1996,0.375984302,165.40689,147.508,218944
1372,Sedona Suite (Sunrise/Prayer/Joy/Sunset),AR7CCS31187B98C531,1992,0.265861049,743.36608,134.491,503547
1373,El Mensaje Soy Yo,ARL3VGT1187FB40E8E,1989,0.43483809,171.10159,115.737,512226
1374,I Can't Feel You Anymore,AR88F5X1187FB3EA17,1994,-1,195.3171,93.312,363752
1375,"Not Homophobic/The Word Is Cock"" (Spoken Word) (Album Version)""",ARKQN8X1187B99221C,2000,0.299877488,217.10322,105.006,8759
1376,I'll Sweat You (LP Version),ARX99U51187B991481,0,0.265861049,253.41342,90.882,610224
1377,Fuel the Fire,AR6G6G01187B9B1637,2001,0.556160464,222.27546,160.783,709438
1378,Memphis,ARAZCWP129462A97F1,1999,0.597126352,177.71057,180.876,114412
1379,Emmaus,ARZKFR51187B9AF51B,0,0.267378459,243.80036,101.913,342538
1380,Sound Clash,ARJXZX41187B9B6A43,1996,0.212045405,262.19057,144.067,28491
1381,Baby My Love,AR0BLA51187FB4E6CD,0,-1,476.9171,132.337,637374
1382,Vienna,AR4EQ231187B99368F,2002,0.798409825,231.07873,124.534,437395
1383,Selling Jolson A Baseball Team,AR7QAHN1187FB35F8B,0,-1,586.70975,75.22,275522
1384,Sete Desejos,AR4EVIX1187B993DE9,1992,0.479116089,205.87057,144.162,35149
1385,He Says The Same Things To Me,ARDY3451187B9A0226,0,0,168.48934,89.219,296716
1386,Mambo Suavecito,AR02IU11187FB513F2,1993,-1,178.46812,179.587,585414
1387,Hoy Es Hoy,ARJ3VRY1187B9A3058,0,-1,243.46077,108.009,780781
1388,E se tu lontana sei,ARXLX5L1187FB47BED,2006,0,191.65995,106.854,562662
1389,Foggy Mountain Top,ARDY3451187B9A0226,1963,0.257854964,160.7571,148.653,331317
1390,All On Our Own,AR4BSBD1187B9ACD3A,2008,-1,236.72118,124.022,326331
1391,Mountain By The Sea (Tribe Unknown),ARWXMEP1241B9CD7CE,0,-1,193.25342,136.726,230970
1392,Bad Days,ARCYE581187B9A1482,2001,0.358083043,417.56689,87.995,152889
1393,Nossa Danֳ§a,ARV6QHT1187FB5537A,0,0.265861049,174.54975,115.781,41797
1394,Moon Boom,AR1Y0N71187FB43209,0,0,213.7073,100.042,216702
1395,All Day,ARPQ4Z01187FB3A736,1987,0.539410832,512.1824,79.709,599035
1396,Stormtrooper (Live),ARO5P0H1187FB5BAD7,2009,0,108.93016,148.712,596461
1397,La Revoluciֳ³n,ARJ3VRY1187B9A3058,1995,0.212045405,261.642,159.668,799348
1398,Time Is On My Side,ARFCUN31187B9AD578,1964,-1,172.72118,107.455,350902
1399,We Will Glorify (Key-B-Db-Premiere Performance Plus),ARUTS6Y1187FB5BDAB,0,0.303578663,201.32526,135.989,501877
1400,Man Of No Reputation,ARTCO131187B9B9ADB,1994,0,331.25832,103.634,153344
1401,Waste A Little Time On Me,ARI648V1187B9B5379,1975,-1,232.12363,103.731,283635
1402,Air_ Siote No. 3 (J.S. Bach),ARY1P2B1187B9B78F5,0,-1,191.42485,111.903,172858
1403,Everyday,ARESVFD1187FB522E6,1982,0.464477293,269.40036,154.286,720452
1404,Ricky Ticky Toc,ARTH9041187FB43E1F,2004,0.661061378,171.72853,86.007,15516
1405,Mana Laina Chahida,ARH4N0N1187FB3E1F1,0,-1,337.60608,127.582,475847
1406,Come Monday,ARVZDOM1187B9B49C9,0,0.301681757,235.96363,98.001,318959
1407,Angelito (Directo 09),ARZBOES1187FB40178,0,-1,211.46077,109.982,586019
1408,Hot Dental Supplies,ARPB4TX1187B98DDEA,0,0.340922756,95.73832,78.139,225440
1409,Until I Believe In My Soul,AR8CT8U1187FB4D803,1982,-1,434.88608,84.437,56996
1410,Lֳ -Bas,AR7GOK91187FB455F5,1991,-1,501.05424,148.642,553563
1411,Dֳ©stockage massif (with Alex Gopher),ARLBNAC1187FB47151,0,0.425124658,215.84934,115.862,422320
1412,Back To Burn,ARE815V1187B998A43,2001,0.427446571,151.61424,197.152,582290
1413,Ingenting,AR1SQSG1187B9AC782,0,0.666656369,257.74975,120.008,313166
1414,Theme III,ARA1EK21187B9A2FB7,2000,0.439202489,50.1024,162.676,331266
1415,Lonely,ARVUVRE12420780B0B,0,-1,240.29995,166.124,230893
1416,Estoy Pensando En Tֳ­,ARKRRTF1187B9984DA,2003,0.48456253,168.46322,105.459,522538
1417,Iron-head: Palestine,ARDGALJ1187FB55592,0,-1,41.84771,197.831,602304
1418,Voodoo Chile Blues,ARNDL191187FB51583,1994,0.626760917,528.14322,175.663,669655
1419,Grandma's Spending Christmas with the Superstars,AR45KNL1187B992E53,0,0,185.5473,106.127,249417
1420,Sho' Enough,ARV57NY1187FB3C1DC,1996,0.425124658,240.27383,122.019,226889
1421,L'education du corps des porcs,ARVEJ9M1187FB4DC44,2001,0.299877488,287.242,149.591,421963
1422,WHEN I AM YOU,ARZM53A1187B9A1AE7,2006,0.513517029,305.05751,120.042,126115
1423,Murda',ARDQO721187FB3C6D9,0,-1,230.84363,90.071,662656
1424,Big Railroad Blues,AR7G0NH1187FB42E47,0,-1,197.0673,116.539,100101
1425,Do It Nice,AR1Y37Q1187B9B66D2,1999,0.525497119,323.94404,130.826,57035
1426,The Monkey King,ARZS5VW1187FB567E8,1993,0.48306456,315.01016,95.869,1224
1427,Amazing (LP Version),ARGNLJL1187B9AB503,1998,0.327736683,294.08608,125.95,327478
1428,You And Your Heart,ARC8CQZ1187B98DECA,2010,0.918534291,196.20526,107.042,785446
1429,Can You Feel It?,AR0BV7E1187FB386C1,1998,0.489030797,321.56689,93.848,290701
1430,Someday,ARGFVP41187B99296B,0,0.360370583,262.79138,100.01,278560
1431,Floripa,ARPZPET1252CCF9386,0,0,354.11546,132.002,800483
1432,Hasta El Final,AR1LQNB1187B9A6AE5,2005,0.349166902,224.91383,122.026,177206
1433,John Dunbar Theme [Dances with Wolves],ARUCJQF1187B9A0A57,0,0,147.64363,111.267,351182
1434,Gewisse Leute,ARGLRBB12472CE2CFF,0,0,192.73098,106.07,624496
1435,Guitar Rag,ARPJNT81187B98AD36,1997,-1,181.18485,110.691,599190
1436,My Never,ARDQ62L1187FB56FF0,2009,0.799499551,225.67138,103.647,428521
1437,Motel Room In My Bed (LP Version),ARS2KW51187B9B556E,0,0,160.07791,122.495,673155
1438,Fire,ARNDL191187FB51583,1969,0.839849896,192.23465,167.263,763904
1439,???????,ARIXB7T1187B9AB215,0,-1,200.46322,133.981,423728
1440,Brute Force II,AR9788H1187B9A05D1,0,-1,240.06485,87.005,775675
1441,One Hour Empire,ARFNJ4O1187B9A204B,2003,0.545937381,102.94812,161.196,533363
1442,No More Lonely Nights,ARON0YP1187FB4B465,0,0,227.5522,64.734,639537
1443,Dogon,ARM8BKO1187FB3AD47,1998,0,256.70485,51.265,505410
1444,Ma soeur,ARABS971187B9A8509,0,-1,226.06322,103.427,430799
1445,Welcome,AR9W3X91187FB3994C,2003,0.549342332,216.92036,123.943,653590
1446,Light,ARMIMHT1187B98F038,1984,-1,78.96771,59.253,282364
1447,Never Wanted to Dance (Live In London),AROKDJ41187B9A7700,0,0.270775999,222.14485,182.98,368796
1448,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),AR20CFC1187B98A25D,0,-1,87.06567,97.302,129224
1449,Pega Joso,ARCLCFS1187B9AE476,0,0.405115722,201.03791,128.664,175294
1450,Pieni Maailma,ARLRHRM11E2835E415,1998,0,200.59383,113.063,347757
1451,Cleansing,ARVKT151187B9A181D,0,0.473346541,216.05832,157.001,298847
1452,Somewhere Else,ARXRVY51187B99E98E,0,0.383934684,232.80281,98.623,98397
1453,Os Dois Irreversֳ­veis,ARIMYEU12086C1536B,0,0,254.82404,104.02,580087
1454,More to This,ARGY9FW1187B991C7D,2007,0.427446571,233.42975,220.031,260755
1455,Ragtime Sound,ARRBINW1187B98AE6D,0,-1,138.29179,103.189,448416
1456,This Year (ReMastered),ARNMWP51187FB3E963,2006,-1,225.67138,94.672,219093
1457,The Awakening (Clean),ARTHKHA1187FB3996A,0,-1,214.02077,115.949,463184
1458,Besame Mucho,ARG719Z1187FB551FC,0,0,245.44608,117.993,98200
1459,What's In You?,ARY1VGA1187FB5A39E,0,-1,227.60444,137.149,22484
1460,It Came Upon The Midnight Clear,ARTF2KG1187B98DDD1,1994,0,173.66159,145.16,262149
1461,X-Static,AR6XPWV1187B9ADAEB,1995,0.672554372,253.49179,101.544,295350
1462,Vertigo,ARUJ5A41187FB3F5F1,2004,-1,451.44771,130.013,8539
1463,Country Rose,AR059HI1187B9A14D7,0,0,138.84036,103.053,490242
1464,Skopska situacija,ARZI4B31187B991125,0,0,317.54404,82.634,77126
1465,Hard To Laugh,ARFK98R1187B9B0552,1988,0.531722098,159.60771,125.1,555129
1466,Deep Voices,ARGAWJY11F50C50904,0,-1,164.98893,21.438,218110
1467,New Friend Request (Amended Version),ARGMGHN1187B9B4213,2006,0.494469709,254.51057,91.97,327332
1468,Why,ARBGJLS11F4C83D4B9,0,0,100.8322,146.454,504423
1469,Smoke,AROIHOI122988FEB8E,0,0,44.19873,79.05,49859
1470,Bus Monkeys,ARUBJTR1241B9CB16D,0,-1,267.33669,89.696,141264
1471,Gotta Man,AR7V0DI1187FB524DE,2004,0.265861049,149.99465,110.768,559
1472,Time You'll Never Get Back,ARAFRFP1187FB4230B,2003,0.403798072,354.06322,105.982,98027
1473,Soulcrusher (Amended Album Version),ART703V1187FB4FD63,0,0.646151234,213.55057,135.958,129313
1474,T.V. Eye (Take 3),ARLR9U31187B9A71AD,1999,-1,328.9073,132.595,65428
1475,A Machine and a Memory Keeps You Alive,ARDL38Z1187B9B9FB5,0,0.49271364,252.86485,93.32,569433
1476,Some People They Never Believe (LP Version),ARU2JAB1187FB50C72,0,0.334706549,203.83302,126.555,185934
1477,Why Can't We Really Be Free,AR449OQ1187B99B25E,0,-1,185.20771,89.848,782401
1478,Members Only,ARUBX2Y1187B99CD25,0,-1,223.50322,165.271,345122
1479,King Kong,AR22R8A1187FB46B9E,2006,0.499664862,225.20118,142.946,125738
1480,Savu hֳ₪lvenee,AR22KLC1187B98E812,1998,0.288481643,192.26077,155.049,217883
1481,Chasing Cars,ARVN9FZ1187FB393F1,2006,-1,268.95628,106.002,216969
1482,All I Ask Of You,AR0JEOI1187B98B918,0,-1,253.04771,66.595,255383
1483,Tigerauge Rock,ARZWBH21187B99ACE1,0,0,180.79302,92.277,139457
1484,Tired,AR4C6V01187FB3BAF4,1999,-1,323.7873,122,734257
1485,Autumn In New York,ARAVS1S1187FB4C519,0,0,200.28036,110.167,500537
1486,Grottans Barn,ARB5TJM1187B9A71FD,2004,0.649950408,276.45342,150.012,639527
1487,King Of Rock,ARX9YIP1187B98A656,1985,-1,446.32771,98,386879
1488,It's Not Whatcha Got (Fondling Club Mix),ARJJGI41187B99C19B,0,-1,288.20853,127.882,540837
1489,Where Is My Mind (XFM Live Version),AR6892W1187B9AC71B,2003,0.754321059,223.92118,84.956,209869
1490,Resurrection Man,AR5MK521187B98E0B8,1996,0.215080319,242.28526,152.02,139188
1491,Lift (Joi Blarneyformasian),ARY8UIR1187B999BFB,0,0.270746494,295.94077,120.954,508264
1492,This Lullaby,AR6G4V01187B9AD086,2005,0.71817979,82.85995,159.212,9856
1493,Indianola,ARSBB7P1187B989690,0,0.215080319,274.46812,116.829,510115
1494,Paperman_ Fly In The Sky - Original,ARTXS851187FB411C7,0,-1,165.51138,177.598,468309
1495,Your Silence,ARWYVP51187B98C516,2003,0.556739869,170.84036,145.18,706005
1496,El Termometro,ARUT60Q1187B9B90E9,0,-1,170.23955,91.488,251441
1497,Since I Met You Baby,AR4W9EZ1187B99282A,0,-1,295.1571,85.006,534155
1498,Looking At You (Cody High School),ARB336A1187B9A4583,0,-1,413.33506,165.294,612251
1499,Matarlatanta,ARFK45R1187B989AA7,1993,0,343.40526,78.666,23251
1500,Dirty tarraxa 2 (feat. Neuza),ARKJ8Y91187B9B551E,0,-1,188.49914,85.94,632887
1501,The Ava Song,AR2J2WF1187FB46271,2001,0.254921543,257.20118,101.663,19603
1502,Comme Si C'ֳ©tait Doux,ARW63KF1187B98AC48,0,-1,107.28444,79.042,533274
1503,S.O.S.la Fine (Reprise 2,ART3KT21187FB450DC,0,-1,228.49261,110.674,197289
1504,Teenage Superstars (Album),ARK24KH1187B9B6B93,0,-1,207.17669,189.825,454183
1505,Mentira,ARSTXTP1187B99BD43,0,0.572920148,259.52608,140.056,240748
1506,Himalaya Dreams,ARTFDBX1269FB34CA4,0,-1,226.66404,84.72,791485
1507,The Fundamental Alienation,ARLSF8H1187B9A76B0,2007,0.656280958,317.36118,112.277,265245
1508,Bully Bully (LP Version),AR4IYQR1187B98F8F3,1979,0.269341056,244.87138,120.521,9038
1509,Holy Ground (Homecoming Hymns Version),ARBB58Y1187B9B621B,0,0.292097404,318.45832,71.533,143822
1510,Era um dia desses,AR1PQYO1187B98BEC9,0,-1,105.42975,101.624,702269
1511,Hard Pure,AR8BMEQ1187B9B4214,0,-1,228.0224,118.796,639881
1512,Pig Meat On The Line,AR00MBZ1187B9B5DB1,1997,-1,156.42077,136.821,91300
1513,We Can Do It,ARHD3RX1187FB3A7DA,1991,0.43965466,237.45261,158.57,213
1514,Waiting For You (I Forgive You Before I Go),ARHNCQ31187B9915DC,0,-1,271.22893,80.864,197986
1515,Back to '93,AR9VEMN1187FB4D75B,2009,-1,371.64363,93.33,409257
1516,Take The Wheel,ARRW6DJ1187FB50A67,2009,-1,211.17342,102.009,619744
1517,Numba 1 (Tide Is High),AR58ZXX1187FB572F2,2008,-1,224.28689,130.136,504793
1518,Chains (LP Version),ARW74FW1187FB554AD,0,0.405115722,149.18485,120.183,65452
1519,Bastard,ARYHPHB12131B4B793,0,-1,153.93914,186.128,211003
1520,"Unda Da Influence (Snippets)""",ARYGMNP11F4C843096,0,-1,126.87628,173.221,493539
1521,Der weisse Mond von Maratonga,ARO7IJV1187FB5BFAD,2007,0,209.97179,93.265,660019
1522,Melancholia,AR5C6M11187B9AC877,0,-1,206.18404,128.399,553262
1523,Sickman,ARSW5F51187FB4CFC9,1992,0.860070194,329.37751,150.077,290005
1524,Smoke,ARZFRQM1187B9A9772,1994,0.525497119,167.6273,123.094,609053
1525,The Silver Gate,ARB4ZRM1187B993147,2008,-1,409.96526,116.49,739282
1526,If Music Be The Food Of Love,AR41ESB1187FB360B1,0,-1,130.92526,93.119,272849
1527,Special,AR37E341187B989A3E,2003,0.495293621,184.37179,130.12,290943
1528,Out Of My Darkness,AR2FJV21187B98EBE3,2009,-1,189.07383,90.033,249613
1529,Prayer For The Dying (Album Version),ARAIABB1187B9AC6E2,0,0.365143804,330.26567,133.155,1656
1530,Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),ARBH0MS1187FB36311,0,-1,220.05506,0,148194
1531,Follow You Home (Album Version),ARPAAHK1187B9ABB00,2005,0.41910578,260.33587,140.027,112186
1532,Una Sopita De Tu Propio Chocolate,ARP2TO91187B9913EA,1997,-1,171.2322,114.045,514965
1533,Say What!?!,ARYZV2X1187B997BE7,2003,0.511424326,269.322,140.044,819293
1534,Blott En Dag,ARSS1OZ1187FB54440,2001,-1,180.37506,60.509,715295
1535,The Sirius Deception (Album Version),ARR46IW1187FB51C2E,0,0,154.38322,98.509,117369
1536,Catharsis Of A Heretic,ARQI60P1187FB464C9,2010,0.62646424,128.83546,139.972,780297
1537,Verdad Amarga,ARO1NHM1187B9B9D27,0,0.23571423,168.12363,94.994,131960
1538,Your Love,ARHCERP1187B9912A5,0,-1,234.68363,102.605,818087
1539,Spaz's House Destruction Party,ARUSOMY1187FB4D3B4,2001,0.594362489,184.05832,131.121,226814
1540,Mai [Live],ARGVJPK1187B9909EA,2008,0.520526511,282.85342,125.958,228741
1541,This Heart Of Mine,ARQMYTM1187FB4678C,0,0,178.75546,163.083,174703
1542,When He Was On The Cross (I Was On His Mind),ARRXEJJ11F4C841087,0,-1,310.20363,115.919,247671
1543,Lo Mismo Que Yo (Bonus Track),ARPAAPH1187FB3601B,0,0,247.71873,80.996,104144
1544,Wings,AR1DLF21187FB3CBF0,1994,0.488289876,241.97179,171.329,536803
1545,Pedagogy for the Oppressed (Album Version),AR6137D1187B9A39C8,0,-1,114.02404,75.889,350855
1546,Rakkautta Kֳ¶ֳ¶penhaminassa - Fֳ¶rֳ₪lskad i Kֳ¶penhamn -,ARIUQZL1187FB4303B,0,-1,165.53751,101.272,217184
1547,How It Feels,ARKPDUG11F50C4B54A,0,-1,231.94077,140.019,451367
1548,Keep It Alive,AR0BV7E1187FB386C1,1982,0.38089898,291.83955,82.733,111304
1549,Pariah,AR4OMY81187B9B31E7,0,0.548678056,74.68363,104.805,480093
1550,Bye Bye Betty Blue,ARBBBLV1187FB57B70,2006,0,194.45506,84.461,407562
1551,Getaway,AR2SGQW1187B9B9E7C,2008,0.494489518,187.24526,109.072,398420
1552,Come On In,AR84AQE1187B98AD9C,0,0,162.87302,174.609,174662
1553,Secret Smile,ARP96FM1187B9AEA77,1998,0.775235362,280.00608,99.059,23369
1554,Si Es Que Te Vas,ARLAWDD1187FB48367,2000,0.304169503,262.24281,130.513,507337
1555,Greater,ARP32X81187B99EBF5,0,0,419.68281,93.924,613103
1556,Hack 1/Charlie X,ARGY9FW1187B991C7D,1990,0.334706549,211.9571,120.583,138445
1557,La Piel de Tu Alma,ARZ8S071187B993849,0,0,244.27057,162.984,613765
1558,Disciplinarian,AROMMVN11F50C50607,0,0.424090811,46.86322,111.006,224623
1559,Fly to zion,AR051KA1187B98B2FF,0,-1,255.00689,170.702,288453
1560,Estas hecha para mi (Directo 09),ARZBOES1187FB40178,0,-1,214.09914,113.966,586019
1561,Boxing Day,AR12EOE1187FB3AE26,2006,0.56633949,233.66485,160.052,759814
1562,Bahama Lullaby,AR97EHA1187B98AD5F,0,0,161.74975,110.603,443790
1563,Musica Sacra Nova: Morgen I Frydenlund,AR15YLD1187FB3D4DD,0,0,250.72281,158.982,91162
1564,Le Temps Des Cerises,ARC0MTS1187FB44C21,1998,0.304169503,109.16526,63.334,295173
1565,Stumblin' Man (Album),ARLZN951187FB42E49,1991,0.743943725,215.43138,157.532,189503
1566,This Will Be Laughing Week,ARIUHYM1187B9AEAE4,0,0.405115722,116.4273,130.815,283150
1567,Mazurcas das Rֳ­as Baixas,ARGTUWC1187B9904A0,2010,0,294.05995,150.782,789959
1568,Valֳ©rie,AR8QW7Y119B866993A,0,-1,401.97179,132.188,448279
1569,On My Own,ARTDQRC1187FB4EFD4,2000,-1,235.10159,94.993,13919
1570,Elektro Kardiogramm (Live),AR1ZKBE1187FB53629,0,-1,283.24526,126.007,13862
1571,Ego is the drug/3am,ARCRSUM1187FB52AB0,0,0,1054.37995,246.5,507547
1572,Apotoma,ARPGOAF1187B98F677,0,-1,31.42485,123.709,796038
1573,What's True,ARLUAK21187B9B785A,0,0.365143804,207.20281,154.603,269516
1574,Tonight_ Te Amarֳ©,ARPGPI51187B98F1EC,0,0.494489518,211.74812,216.196,505335
1575,Have It Your Way,ARZHUJU1187FB51176,2008,0.510018725,279.74485,172.35,314435
1576,Foam Born (A) The Backtrack (Album Version),AR7GUNF1187B990CCF,2007,0.372530039,133.82485,120.663,131598
1577,Vem Pr'a Roda,ARC6J781187B98F02B,2000,0.419674279,267.67628,176.349,214125
1578,Pitch In OnA Party,AROTIMO1187FB532BF,2000,-1,247.562,106.435,310652
1579,Acordeֳ³n,ARL4M621187FB3FF06,0,-1,192.20853,141.681,106926
1580,El Amor (Version Nortena),ARNNHLN1187FB42912,0,-1,239.67302,151.869,131734
1581,Just In Case,ARWWYK211C8A415AD4,2008,0.650014515,166.42567,117.368,627408
1582,Love Dump (Clean Album Version),ARHRY5S1187B99B96F,1999,0.360370583,259.63057,130.098,622883
1583,Kleine Killer,AR6896B1187B98FADA,0,-1,229.40689,130.823,105408
1584,It Was Only A Heart,ARDY3451187B9A0226,0,0,156.29016,108.417,788125
1585,Too Cool for Love,ARAZ59E1187B98BF6D,2009,0.245284296,277.10649,116.992,576048
1586,Sensazioni a_b & c,ARZAEIP12086C12905,0,0,749.81832,117.985,411833
1587,Dancing With the Goddess (ttt rmx),AR4MCB01187B98BF5C,2007,-1,264.25424,90.055,553001
1588,At Night,ARVNK831187FB48831,2001,-1,437.9424,123.994,779118
1589,Raag Trance,ARZSTXE1187B99DD77,0,-1,338.02404,77.352,45071
1590,No Eye Has Seen,ARGGD1E1187B98FA9D,0,0.567591725,199.28771,141.749,326937
1591,Summerfish,ARYC3YP1187FB4C64D,2006,-1,395.28444,127.981,366584
1592,Lord You're Worthy (Album),ARYB2FW1187B991400,0,0,308.53179,81.828,242110
1593,Laying Down My Will (The Plan Album Version),ARI4NXX1187FB59DF2,0,-1,277.81179,136.271,27630
1594,Across Decker's Field,ARHSAXP11EB9C80B35,0,-1,204.14649,121.945,78637
1595,Umbrella,ARJV0U41187B9AB715,2008,0.927112122,227.70893,87.953,628505
1596,Summer Rain,AR1JD6E1187FB5696C,1998,0.239629098,227.94404,84.001,226418
1597,Undercover Gangstas,ARV4I6F1187FB4D595,1993,-1,246.07302,179.831,347112
1598,Swing Spring,ARCHVKD1187B9934E9,0,0,341.75955,120.731,239031
1599,La bite du plombier,AR107SB1187B9A79F9,0,-1,184.0322,120.038,425868
1600,S.O.S.,ARWF1KM1187B9908CA,1988,0.433861382,225.74975,110.598,292085
1601,Wheeling Free,ARQQP3Z1187FB5707B,0,0.323112121,201.92608,144.232,382315
1602,Bridget,ARRZZRW1187B9A06E3,2008,0.313562114,199.05261,86.463,313944
1603,Nos plus belles annֳ©es,ARW3V6T1187B9ACAC4,2009,-1,175.72526,109.847,565182
1604,I Don't Want To Talk About It,ARRXG5Y1187B9AA016,0,0.22847373,274.78159,92.998,266372
1605,Ramblin' On My Mind,ARAZYBE1187FB38BC1,0,-1,363.20608,85.551,444582
1606,Snaps Drinking Woman (LP Version),AR8ACFK1187B9B4063,0,-1,165.25016,121.375,36379
1607,Live At Brixton Academy 1999,AR3TG3X1187FB4D577,2000,0.392008771,1598.1971,74.384,505465
1608,House Of Wolves (Album Version),ARKR75V1187FB3D4D5,2006,0.43483809,184.00608,127.15,45717
1609,Exactamente Medianoche,ARJ3VRY1187B9A3058,0,0.266955186,338.12853,84.895,780822
1610,Street Car Blues,ARE2QID1187B98FA19,1930,-1,196.88444,158.767,176847
1611, -start ID-,ARHXIOW1187FB3AF67,0,-1,12.12036,137.537,162891
1612,Dementia,AR3WMW01187B9921F7,0,-1,184.18893,81.767,536232
1613,Snippet 15,ARRA2F91187B9B4061,1998,-1,3.99628,0,282150
1614,Cool Water,ARTE3P61187B9A709D,0,-1,201.74322,111.428,735641
1615,Ya Lil' Crumbsnatchers (LP Version),ARV4KO21187FB38008,1991,0.658202537,90.90567,108.445,614878
1616,This House Is Haunted,AR1ABAO1187FB531E1,2003,0.535106025,210.54649,130.325,521760
1617,Captin Kut-Cha,AR3C3C01187B98E800,0,0,191.97342,182.879,578135
1618,Killing Machine,ARJ8PZJ1187B99314F,2009,0.715511707,140.40771,207.974,461074
1619,Manuel's Mambo,AR9ST641187B99B4DE,1956,0.265861049,197.22404,176.279,275331
1620,All I Ask For (Album Version),ARQATWU1187B98EE26,2005,0.638646723,219.81995,91.011,140385
1621,Fonsi,ARXK8H71187FB44850,0,-1,250.67057,127.891,680798
